time,ship_id,state,detail
1441.5404966709566,15,DEPARTED,Shanghai
1441.5404966709566,15,ENROUTE,Singapore
1445.3184522169868,12,BERTHED,1
1445.3184522169868,12,SERVICE_STARTED,1
1446.9703853804976,21,SERVICE_COMPLETED,Antwerp
1446.9703853804976,21,DEPARTED,Antwerp
1446.9703853804976,21,ENROUTE,Suez
1452.5560624489053,2,SERVICE_COMPLETED,Suez
1452.5560624489053,2,DEPARTED,Suez
1452.5560624489053,2,ENROUTE,Singapore
1463.0137559265975,19,SERVICE_COMPLETED,Antwerp
1463.0137559265975,19,DEPARTED,Antwerp
1463.0137559265975,19,ENROUTE,Panama
1472.421487500267,9,BERTHED,1
1472.421487500267,9,SERVICE_STARTED,1
1474.5942590920588,3,SERVICE_COMPLETED,Singapore
1474.5942590920588,3,DEPARTED,Singapore
1474.5942590920588,3,ENROUTE,Shanghai
1475.1646911690757,16,BERTHED,1
1475.1646911690757,16,SERVICE_STARTED,1
1487.5646911690758,16,SERVICE_COMPLETED,Panama
1487.5646911690758,16,DEPARTED,Panama
1487.5646911690758,16,ENROUTE,Singapore
1494.3684522169867,12,SERVICE_COMPLETED,Shanghai
1494.3684522169867,12,DEPARTED,Shanghai
1494.3684522169867,12,ENROUTE,Panama
1500.691949738996,8,BERTHED,2
1500.691949738996,8,SERVICE_STARTED,2
1501.9048208336003,9,SERVICE_COMPLETED,Suez
1501.9048208336003,9,DEPARTED,Suez
1501.9048208336003,9,ENROUTE,Singapore
1512.2491526097679,14,BERTHED,1
1512.2491526097679,14,SERVICE_STARTED,1
1516.8586164056628,8,SERVICE_COMPLETED,Suez
1516.8586164056628,8,DEPARTED,Suez
1516.8586164056628,8,ENROUTE,Singapore
1526.2827457367853,1,BERTHED,1
1526.2827457367853,1,SERVICE_STARTED,1
1536.8375333592815,4,BERTHED,1
1536.8375333592815,4,SERVICE_STARTED,1
1537.4390352140224,6,BERTHED,1
1537.4390352140224,6,SERVICE_STARTED,1
1543.5208666926148,4,SERVICE_COMPLETED,Panama
1543.5208666926148,4,DEPARTED,Panama
1543.5208666926148,4,ENROUTE,Singapore
1544.5182559134958,15,BERTHED,1
1544.5182559134958,15,SERVICE_STARTED,1
1555.6824859431013,14,SERVICE_COMPLETED,Suez
1555.6824859431013,14,DEPARTED,Suez
1555.6824859431013,14,ENROUTE,Singapore
1563.103718713831,22,BERTHED,1
1563.103718713831,22,SERVICE_STARTED,1
1567.7739233256893,13,BERTHED,1
1567.7739233256893,13,SERVICE_STARTED,1
1577.572018334598,3,BERTHED,1
1577.572018334598,3,SERVICE_STARTED,1
1579.1239233256892,13,SERVICE_COMPLETED,Suez
1579.1239233256892,13,DEPARTED,Suez
1579.1239233256892,13,ENROUTE,Antwerp
1586.055701880689,6,SERVICE_COMPLETED,Antwerp
1586.055701880689,6,DEPARTED,Antwerp
1586.055701880689,6,ENROUTE,Panama
1588.199412403452,1,SERVICE_COMPLETED,Suez
1588.199412403452,1,DEPARTED,Suez
1588.199412403452,1,ENROUTE,Antwerp
1608.7015892468291,15,SERVICE_COMPLETED,Singapore
1608.7015892468291,15,DEPARTED,Singapore
1608.7015892468291,15,ENROUTE,Suez
1617.6053516679312,3,SERVICE_COMPLETED,Shanghai
1617.6053516679312,3,DEPARTED,Shanghai
1617.6053516679312,3,ENROUTE,Singapore
1624.8037187138311,22,SERVICE_COMPLETED,Panama
1624.8037187138311,22,DEPARTED,Panama
1624.8037187138311,22,ENROUTE,Shanghai
1635.7138861129229,21,BERTHED,1
1635.7138861129229,21,SERVICE_STARTED,1
1637.1509049633887,7,BERTHED,2
1637.1509049633887,7,SERVICE_STARTED,2
1651.095961745945,2,BERTHED,1
1651.095961745945,2,SERVICE_STARTED,1
1675.4539696584632,11,BERTHED,2
1675.4539696584632,11,SERVICE_STARTED,2
1676.7016085665857,17,BERTHED,1
1676.7016085665857,17,SERVICE_STARTED,1
1681.3790808112055,20,BERTHED,2
1681.3790808112055,20,SERVICE_STARTED,2
1688.5682752332523,17,SERVICE_COMPLETED,Panama
1688.5682752332523,17,DEPARTED,Panama
1688.5682752332523,17,ENROUTE,Singapore
1700.44472013064,9,QUEUED,Singapore
1712.0792950792784,2,SERVICE_COMPLETED,Singapore
1712.0792950792784,9,BERTHED,big
1712.0792950792784,9,SERVICE_STARTED,big
1712.0792950792784,2,DEPARTED,Singapore
1712.0792950792784,2,ENROUTE,Suez
1715.3985157027025,8,BERTHED,1
1715.3985157027025,8,SERVICE_STARTED,1
1720.5831109104704,3,QUEUED,Singapore
1738.211562969402,19,BERTHED,1
1738.211562969402,19,SERVICE_STARTED,1
1744.1009049633888,7,SERVICE_COMPLETED,Suez
1744.1009049633888,7,DEPARTED,Suez
1744.1009049633888,7,ENROUTE,Antwerp
1748.3972194462563,21,SERVICE_COMPLETED,Suez
1748.3972194462563,21,DEPARTED,Suez
1748.3972194462563,21,ENROUTE,Singapore
1754.222385240141,14,QUEUED,Singapore
1755.7539696584631,11,SERVICE_COMPLETED,Singapore
1755.7539696584631,3,BERTHED,big
1755.7539696584631,3,SERVICE_STARTED,big
1755.7539696584631,11,DEPARTED,Singapore
1755.7539696584631,11,ENROUTE,Panama
1757.1651823693692,8,SERVICE_COMPLETED,Singapore
1757.1651823693692,14,BERTHED,small
1757.1651823693692,14,SERVICE_STARTED,small
1757.1651823693692,8,DEPARTED,Singapore
1757.1651823693692,8,ENROUTE,Shanghai
1757.945961745945,9,SERVICE_COMPLETED,Singapore
1757.945961745945,9,DEPARTED,Singapore
1757.945961745945,9,ENROUTE,Panama
1766.0782296360685,19,SERVICE_COMPLETED,Panama
1766.0782296360685,19,DEPARTED,Panama
1766.0782296360685,19,ENROUTE,Shanghai
1767.8674240581145,13,BERTHED,1
1767.8674240581145,13,SERVICE_STARTED,1
1776.9429131358775,1,BERTHED,2
1776.9429131358775,1,SERVICE_STARTED,2
1786.7840907247812,13,SERVICE_COMPLETED,Antwerp
1786.7840907247812,13,DEPARTED,Antwerp
1786.7840907247812,13,ENROUTE,Panama
1787.8628781261923,18,BERTHED,1
1787.8628781261923,18,SERVICE_STARTED,1
1789.303969658463,3,SERVICE_COMPLETED,Singapore
1789.303969658463,3,DEPARTED,Singapore
1789.303969658463,3,ENROUTE,Shanghai
1797.6095798025442,1,SERVICE_COMPLETED,Antwerp
1797.6095798025442,1,DEPARTED,Antwerp
1797.6095798025442,1,ENROUTE,Suez
1799.9290095960887,5,BERTHED,2
1799.9290095960887,5,SERVICE_STARTED,2
1807.2414885438689,15,BERTHED,1
1807.2414885438689,15,SERVICE_STARTED,1
1811.7342015913507,10,BERTHED,1
1811.7342015913507,10,SERVICE_STARTED,1
1813.062414144539,20,SERVICE_COMPLETED,Panama
1813.062414144539,20,DEPARTED,Panama
1813.062414144539,20,ENROUTE,Antwerp
1819.641488543869,15,SERVICE_COMPLETED,Suez
1819.641488543869,15,DEPARTED,Suez
1819.641488543869,15,ENROUTE,Singapore
1839.8508682580173,10,SERVICE_COMPLETED,Panama
1839.8508682580173,10,DEPARTED,Panama
1839.8508682580173,10,ENROUTE,Shanghai
1860.1429416119083,8,QUEUED,Shanghai
1861.2535089234934,6,BERTHED,1
1861.2535089234934,6,SERVICE_STARTED,1
1868.6318490360359,14,SERVICE_COMPLETED,Singapore
1868.6318490360359,14,DEPARTED,Singapore
1868.6318490360359,14,ENROUTE,Shanghai
1870.7790095960886,5,SERVICE_COMPLETED,Shanghai
1870.7790095960886,8,BERTHED,big
1870.7790095960886,8,SERVICE_STARTED,big
1870.7790095960886,5,DEPARTED,Shanghai
1870.7790095960886,5,ENROUTE,Panama
1880.8128781261923,18,SERVICE_COMPLETED,Shanghai
1880.8128781261923,18,DEPARTED,Shanghai
1880.8128781261923,18,ENROUTE,Singapore
1881.1701755901602,6,SERVICE_COMPLETED,Panama
1881.1701755901602,6,DEPARTED,Panama
1881.1701755901602,6,ENROUTE,Antwerp
1884.6790095960887,8,SERVICE_COMPLETED,Shanghai
1884.6790095960887,8,DEPARTED,Shanghai
1884.6790095960887,8,ENROUTE,Singapore
1892.2817289010022,3,BERTHED,1
1892.2817289010022,3,SERVICE_STARTED,1
1900.3798712826756,12,BERTHED,1
1900.3798712826756,12,SERVICE_STARTED,1
1904.8483955676688,3,SERVICE_COMPLETED,Shanghai
1904.8483955676688,3,DEPARTED,Shanghai
1904.8483955676688,3,ENROUTE,Singapore
1910.619194376318,2,BERTHED,1
1910.619194376318,2,SERVICE_STARTED,1
1931.4632046160089,12,SERVICE_COMPLETED,Panama
1931.4632046160089,12,DEPARTED,Panama
1931.4632046160089,12,ENROUTE,Antwerp
1932.8444056958142,7,BERTHED,1
1932.8444056958142,7,SERVICE_STARTED,1
1934.8358610429848,2,SERVICE_COMPLETED,Suez
1934.8358610429848,2,DEPARTED,Suez
1934.8358610429848,2,ENROUTE,Singapore
1946.937118743296,21,BERTHED,1
1946.937118743296,21,SERVICE_STARTED,1
1954.7777390291476,7,SERVICE_COMPLETED,Antwerp
1954.7777390291476,7,DEPARTED,Antwerp
1954.7777390291476,7,ENROUTE,Suez
1962.627202288836,16,BERTHED,2
1962.627202288836,16,SERVICE_STARTED,2
1971.609608278575,14,BERTHED,1
1971.609608278575,14,SERVICE_STARTED,1
1983.7906373687315,18,QUEUED,Singapore
1986.3530805349696,1,BERTHED,1
1986.3530805349696,1,SERVICE_STARTED,1
1987.6567688386278,8,QUEUED,Singapore
2005.0037854099626,21,SERVICE_COMPLETED,Singapore
2005.0037854099626,18,BERTHED,big
2005.0037854099626,18,SERVICE_STARTED,big
2005.0037854099626,21,DEPARTED,Singapore
2005.0037854099626,21,ENROUTE,Shanghai
2007.826154810208,3,BERTHED,1
2007.826154810208,3,SERVICE_STARTED,1
2018.1813878409087,15,QUEUED,Singapore
2018.5833778123751,4,QUEUED,Singapore
2023.0262749452418,14,SERVICE_COMPLETED,Shanghai
2023.0262749452418,14,DEPARTED,Shanghai
2023.0262749452418,14,ENROUTE,Singapore
2024.5197472016364,1,SERVICE_COMPLETED,Suez
2024.5197472016364,1,DEPARTED,Suez
2024.5197472016364,1,ENROUTE,Antwerp
2030.8151377795198,22,BERTHED,1
2030.8151377795198,22,SERVICE_STARTED,1
2031.6438689555027,16,SERVICE_COMPLETED,Singapore
2031.6438689555027,8,BERTHED,big
2031.6438689555027,8,SERVICE_STARTED,big
2031.6438689555027,16,DEPARTED,Singapore
2031.6438689555027,16,ENROUTE,Suez
2053.5928214768746,3,SERVICE_COMPLETED,Singapore
2053.5928214768746,15,BERTHED,small
2053.5928214768746,15,SERVICE_STARTED,small
2053.5928214768746,3,DEPARTED,Singapore
2053.5928214768746,3,ENROUTE,Shanghai
2053.6537854099624,18,SERVICE_COMPLETED,Singapore
2053.6537854099624,4,BERTHED,small
2053.6537854099624,4,SERVICE_STARTED,small
2053.6537854099624,18,DEPARTED,Singapore
2053.6537854099624,18,ENROUTE,Shanghai
2061.981897767586,13,BERTHED,1
2061.981897767586,13,SERVICE_STARTED,1
2066.4928214768747,15,SERVICE_COMPLETED,Singapore
2066.4928214768747,15,DEPARTED,Singapore
2066.4928214768747,15,ENROUTE,Shanghai
2077.2605356221693,8,SERVICE_COMPLETED,Singapore
2077.2605356221693,8,DEPARTED,Singapore
2077.2605356221693,8,ENROUTE,Suez
2088.260221187343,20,BERTHED,1
2088.260221187343,20,SERVICE_STARTED,1
2097.2871187432957,4,SERVICE_COMPLETED,Singapore
2097.2871187432957,4,DEPARTED,Singapore
2097.2871187432957,4,ENROUTE,Panama
2098.1651377795197,22,SERVICE_COMPLETED,Shanghai
2098.1651377795197,22,DEPARTED,Shanghai
2098.1651377795197,22,ENROUTE,Singapore
2103.015231100919,13,SERVICE_COMPLETED,Panama
2103.015231100919,13,DEPARTED,Panama
2103.015231100919,13,ENROUTE,Antwerp
2107.9815446525017,21,BERTHED,1
2107.9815446525017,21,SERVICE_STARTED,1
2126.004034187781,14,BERTHED,1
2126.004034187781,14,SERVICE_STARTED,1
2133.3757603400245,2,BERTHED,2
2133.3757603400245,2,SERVICE_STARTED,2
2143.521239761573,7,BERTHED,1
2143.521239761573,7,SERVICE_STARTED,1
2145.0257603400246,2,SERVICE_COMPLETED,Singapore
2145.0257603400246,2,DEPARTED,Singapore
2145.0257603400246,2,ENROUTE,Suez
2151.1482113191682,21,SERVICE_COMPLETED,Shanghai
2151.1482113191682,21,DEPARTED,Shanghai
2151.1482113191682,21,ENROUTE,Panama
2151.1602211873433,20,SERVICE_COMPLETED,Antwerp
2151.1602211873433,20,DEPARTED,Antwerp
2151.1602211873433,20,ENROUTE,Suez
2156.3679826329644,6,BERTHED,1
2156.3679826329644,6,SERVICE_STARTED,1
2156.570580719414,3,BERTHED,1
2156.570580719414,3,SERVICE_STARTED,1
2156.631544652502,18,BERTHED,2
2156.631544652502,18,SERVICE_STARTED,2
2163.3712397615727,7,SERVICE_COMPLETED,Suez
2163.3712397615727,7,DEPARTED,Suez
2163.3712397615727,7,ENROUTE,Singapore
2163.630786353013,17,BERTHED,1
2163.630786353013,17,SERVICE_STARTED,1
2169.470580719414,15,QUEUED,Shanghai
2172.089648701757,19,QUEUED,Shanghai
2186.434649299631,6,SERVICE_COMPLETED,Antwerp
2186.434649299631,6,DEPARTED,Antwerp
2186.434649299631,6,ENROUTE,Panama
2193.6707008544477,14,SERVICE_COMPLETED,Singapore
2193.6707008544477,14,DEPARTED,Singapore
2193.6707008544477,14,ENROUTE,Suez
2195.5039140527474,3,SERVICE_COMPLETED,Shanghai
2195.5039140527474,15,BERTHED,big
2195.5039140527474,15,SERVICE_STARTED,big
2195.5039140527474,3,DEPARTED,Shanghai
2195.5039140527474,3,ENROUTE,Singapore
2201.142897022059,22,BERTHED,1
2201.142897022059,22,SERVICE_STARTED,1
2206.661011658813,12,BERTHED,1
2206.661011658813,12,SERVICE_STARTED,1
2213.263247934062,1,BERTHED,2
2213.263247934062,1,SERVICE_STARTED,2
2230.1837682525424,16,BERTHED,1
2230.1837682525424,16,SERVICE_STARTED,1
2230.8164807782236,11,BERTHED,1
2230.8164807782236,11,SERVICE_STARTED,1
2233.0084728657052,9,BERTHED,2
2233.0084728657052,9,SERVICE_STARTED,2
2235.9974530196796,17,SERVICE_COMPLETED,Singapore
2235.9974530196796,17,DEPARTED,Singapore
2235.9974530196796,17,ENROUTE,Panama
2241.511011658813,12,SERVICE_COMPLETED,Antwerp
2241.511011658813,12,DEPARTED,Antwerp
2241.511011658813,12,ENROUTE,Panama
2245.862287323706,10,BERTHED,1
2245.862287323706,10,SERVICE_STARTED,1
2253.958472865705,9,SERVICE_COMPLETED,Panama
2253.958472865705,9,DEPARTED,Panama
2253.958472865705,9,ENROUTE,Singapore
2255.0762303553925,22,SERVICE_COMPLETED,Singapore
2255.0762303553925,22,DEPARTED,Singapore
2255.0762303553925,22,ENROUTE,Suez
2255.595620657039,10,SERVICE_COMPLETED,Shanghai
2255.595620657039,19,BERTHED,big
2255.595620657039,19,SERVICE_STARTED,big
2255.595620657039,10,DEPARTED,Shanghai
2255.595620657039,10,ENROUTE,Singapore
2256.3039140527476,15,SERVICE_COMPLETED,Shanghai
2256.3039140527476,15,DEPARTED,Shanghai
2256.3039140527476,15,ENROUTE,Panama
2270.2337682525426,16,SERVICE_COMPLETED,Suez
2270.2337682525426,16,DEPARTED,Suez
2270.2337682525426,16,ENROUTE,Singapore
2272.366480778224,11,SERVICE_COMPLETED,Panama
2272.366480778224,11,DEPARTED,Panama
2272.366480778224,11,ENROUTE,Antwerp
2272.431544652502,18,SERVICE_COMPLETED,Shanghai
2272.431544652502,18,DEPARTED,Shanghai
2272.431544652502,18,ENROUTE,Panama
2275.8004349192092,8,BERTHED,1
2275.8004349192092,8,SERVICE_STARTED,1
2276.7904286617777,5,BERTHED,1
2276.7904286617777,5,SERVICE_STARTED,1
2288.6965812673952,1,SERVICE_COMPLETED,Antwerp
2288.6965812673952,1,DEPARTED,Antwerp
2288.6965812673952,1,ENROUTE,Suez
2295.112287323706,19,SERVICE_COMPLETED,Shanghai
2295.112287323706,19,DEPARTED,Shanghai
2295.112287323706,19,ENROUTE,Panama
2295.7337682525426,8,SERVICE_COMPLETED,Suez
2295.7337682525426,8,DEPARTED,Suez
2295.7337682525426,8,ENROUTE,Singapore
2298.481673295287,3,BERTHED,1
2298.481673295287,3,SERVICE_STARTED,1
2303.7904286617777,5,SERVICE_COMPLETED,Panama
2303.7904286617777,5,DEPARTED,Panama
2303.7904286617777,5,ENROUTE,Shanghai
2325.5983399619536,3,SERVICE_COMPLETED,Singapore
2325.5983399619536,3,DEPARTED,Singapore
2325.5983399619536,3,ENROUTE,Shanghai
2339.9037219197685,20,BERTHED,1
2339.9037219197685,20,SERVICE_STARTED,1
2343.5656596370645,2,BERTHED,2
2343.5656596370645,2,SERVICE_STARTED,2
2358.5733798995784,10,BERTHED,1
2358.5733798995784,10,SERVICE_STARTED,1
2361.9111390586127,7,BERTHED,2
2361.9111390586127,7,SERVICE_STARTED,2
2371.9567132329116,10,SERVICE_COMPLETED,Singapore
2371.9567132329116,10,DEPARTED,Singapore
2371.9567132329116,10,ENROUTE,Shanghai
2373.882326303731,2,SERVICE_COMPLETED,Suez
2373.882326303731,2,DEPARTED,Suez
2373.882326303731,2,ENROUTE,Singapore
2375.1278057252794,7,SERVICE_COMPLETED,Singapore
2375.1278057252794,7,DEPARTED,Singapore
2375.1278057252794,7,ENROUTE,Suez
2378.2130381437237,13,BERTHED,1
2378.2130381437237,13,SERVICE_STARTED,1
2391.846371477057,13,SERVICE_COMPLETED,Antwerp
2391.846371477057,13,DEPARTED,Antwerp
2391.846371477057,13,ENROUTE,Suez
2392.2106001514876,14,BERTHED,1
2392.2106001514876,14,SERVICE_STARTED,1
2399.187055253102,20,SERVICE_COMPLETED,Suez
2399.187055253102,20,DEPARTED,Suez
2399.187055253102,20,ENROUTE,Singapore
2399.243933484821,14,SERVICE_COMPLETED,Suez
2399.243933484821,14,DEPARTED,Suez
2399.243933484821,14,ENROUTE,Antwerp
2428.576099204493,3,BERTHED,1
2428.576099204493,3,SERVICE_STARTED,1
2453.6161296524324,22,BERTHED,1
2453.6161296524324,22,SERVICE_STARTED,1
2461.6324563424355,6,BERTHED,1
2461.6324563424355,6,SERVICE_STARTED,1
2468.7736675495826,16,BERTHED,1
2468.7736675495826,16,SERVICE_STARTED,1
2473.549462985766,22,SERVICE_COMPLETED,Suez
2473.549462985766,22,DEPARTED,Suez
2473.549462985766,22,ENROUTE,Antwerp
2474.934472475451,10,BERTHED,2
2474.934472475451,10,SERVICE_STARTED,2
2477.4400819998204,1,BERTHED,1
2477.4400819998204,1,SERVICE_STARTED,1
2481.1594325378264,3,SERVICE_COMPLETED,Shanghai
2481.1594325378264,3,DEPARTED,Shanghai
2481.1594325378264,3,ENROUTE,Singapore
2486.9734153331538,1,SERVICE_COMPLETED,Suez
2486.9734153331538,1,DEPARTED,Suez
2486.9734153331538,1,ENROUTE,Antwerp
2494.2736675495826,8,BERTHED,2
2494.2736675495826,8,SERVICE_STARTED,2
2494.3657896757686,6,SERVICE_COMPLETED,Panama
2494.3657896757686,6,DEPARTED,Panama
2494.3657896757686,6,ENROUTE,Antwerp
2509.567805808784,10,SERVICE_COMPLETED,Shanghai
2509.567805808784,10,DEPARTED,Shanghai
2509.567805808784,10,ENROUTE,Panama
2516.7088187016175,12,BERTHED,1
2516.7088187016175,12,SERVICE_STARTED,1
2536.7903342162494,16,SERVICE_COMPLETED,Singapore
2536.7903342162494,16,DEPARTED,Singapore
2536.7903342162494,16,ENROUTE,Panama
2547.5642878210283,11,BERTHED,1
2547.5642878210283,11,SERVICE_STARTED,1
2554.7403342162493,8,SERVICE_COMPLETED,Singapore
2554.7403342162493,8,DEPARTED,Singapore
2554.7403342162493,8,ENROUTE,Shanghai
2556.175485368284,12,SERVICE_COMPLETED,Panama
2556.175485368284,12,DEPARTED,Panama
2556.175485368284,12,ENROUTE,Shanghai
2557.1596303848573,21,BERTHED,1
2557.1596303848573,21,SERVICE_STARTED,1
2565.6142878210285,11,SERVICE_COMPLETED,Antwerp
2565.6142878210285,11,DEPARTED,Antwerp
2565.6142878210285,11,ENROUTE,Panama
2572.349629863056,4,BERTHED,2
2572.349629863056,4,SERVICE_STARTED,2
2572.422225600771,2,BERTHED,1
2572.422225600771,2,SERVICE_STARTED,1
2573.6677050223193,7,BERTHED,1
2573.6677050223193,7,SERVICE_STARTED,1
2580.589872209482,13,BERTHED,2
2580.589872209482,13,SERVICE_STARTED,2
2584.137191780366,3,BERTHED,2
2584.137191780366,3,SERVICE_STARTED,2
2587.987434217246,14,BERTHED,1
2587.987434217246,14,SERVICE_STARTED,1
2588.4010383556524,7,SERVICE_COMPLETED,Suez
2588.4010383556524,7,DEPARTED,Suez
2588.4010383556524,7,ENROUTE,Antwerp
2593.288892267438,2,SERVICE_COMPLETED,Singapore
2593.288892267438,2,DEPARTED,Singapore
2593.288892267438,2,ENROUTE,Suez
2597.7269545501417,20,BERTHED,1
2597.7269545501417,20,SERVICE_STARTED,1
2612.587434217246,14,SERVICE_COMPLETED,Antwerp
2612.587434217246,14,DEPARTED,Antwerp
2612.587434217246,14,ENROUTE,Suez
2627.170525113699,3,SERVICE_COMPLETED,Singapore
2627.170525113699,3,DEPARTED,Singapore
2627.170525113699,3,ENROUTE,Shanghai
2632.176297051524,21,SERVICE_COMPLETED,Panama
2632.176297051524,21,DEPARTED,Panama
2632.176297051524,21,ENROUTE,Antwerp
2638.7732055428155,13,SERVICE_COMPLETED,Suez
2638.7732055428155,13,DEPARTED,Suez
2638.7732055428155,13,ENROUTE,Antwerp
2642.4329631963897,4,SERVICE_COMPLETED,Panama
2642.4329631963897,4,DEPARTED,Panama
2642.4329631963897,4,ENROUTE,Singapore
2657.7180934587886,8,BERTHED,1
2657.7180934587886,8,SERVICE_STARTED,1
2662.292963718191,22,BERTHED,1
2662.292963718191,22,SERVICE_STARTED,1
2662.3153331184367,15,BERTHED,1
2662.3153331184367,15,SERVICE_STARTED,1
2675.716916065579,1,BERTHED,2
2675.716916065579,1,SERVICE_STARTED,2
2678.442963718191,18,BERTHED,2
2678.442963718191,18,SERVICE_STARTED,2
2692.160287883475,20,SERVICE_COMPLETED,Singapore
2692.160287883475,20,DEPARTED,Singapore
2692.160287883475,20,ENROUTE,Suez
2694.5347601254553,8,SERVICE_COMPLETED,Shanghai
2694.5347601254553,8,DEPARTED,Shanghai
2694.5347601254553,8,ENROUTE,Singapore
2701.123706389395,19,QUEUED,Panama
2702.3596303848576,18,SERVICE_COMPLETED,Panama
2702.3596303848576,19,BERTHED,big
2702.3596303848576,19,SERVICE_STARTED,big
2702.3596303848576,18,DEPARTED,Panama
2702.3596303848576,18,ENROUTE,Antwerp
2709.8018477274663,5,BERTHED,1
2709.8018477274663,5,SERVICE_STARTED,1
2711.05996413944,17,BERTHED,1
2711.05996413944,17,SERVICE_STARTED,1
2721.1262970515245,22,SERVICE_COMPLETED,Antwerp
2721.1262970515245,22,DEPARTED,Antwerp
2721.1262970515245,22,ENROUTE,Panama
2726.9351810607996,5,SERVICE_COMPLETED,Shanghai
2726.9351810607996,5,DEPARTED,Shanghai
2726.9351810607996,5,ENROUTE,Panama
2729.0209839854656,9,BERTHED,1
2729.0209839854656,9,SERVICE_STARTED,1
2730.1482843562385,3,BERTHED,1
2730.1482843562385,3,SERVICE_STARTED,1
2739.8766308061067,17,SERVICE_COMPLETED,Panama
2739.8766308061067,17,DEPARTED,Panama
2739.8766308061067,17,ENROUTE,Antwerp
2749.2819997851034,15,SERVICE_COMPLETED,Panama
2749.2819997851034,15,DEPARTED,Panama
2749.2819997851034,15,ENROUTE,Shanghai
2750.850249398912,1,SERVICE_COMPLETED,Antwerp
2750.850249398912,1,DEPARTED,Antwerp
2750.850249398912,1,ENROUTE,Suez
2757.681617689572,3,SERVICE_COMPLETED,Shanghai
2757.681617689572,3,DEPARTED,Shanghai
2757.681617689572,3,ENROUTE,Singapore
2769.563596718573,6,BERTHED,1
2769.563596718573,6,SERVICE_STARTED,1
2777.1445390880776,7,BERTHED,2
2777.1445390880776,7,SERVICE_STARTED,2
2781.6262970515245,19,SERVICE_COMPLETED,Panama
2781.6262970515245,19,DEPARTED,Panama
2781.6262970515245,19,ENROUTE,Antwerp
2789.58026338524,6,SERVICE_COMPLETED,Antwerp
2789.58026338524,6,DEPARTED,Antwerp
2789.58026338524,6,ENROUTE,Panama
2791.828791564478,2,BERTHED,1
2791.828791564478,2,SERVICE_STARTED,1
2792.2543173187987,9,SERVICE_COMPLETED,Singapore
2792.2543173187987,9,DEPARTED,Singapore
2792.2543173187987,9,ENROUTE,Suez
2797.5125193679946,8,BERTHED,1
2797.5125193679946,8,SERVICE_STARTED,1
2801.3309349496712,14,BERTHED,2
2801.3309349496712,14,SERVICE_STARTED,2
2810.345852701328,8,SERVICE_COMPLETED,Singapore
2810.345852701328,8,DEPARTED,Singapore
2810.345852701328,8,ENROUTE,Suez
2818.7954582311445,2,SERVICE_COMPLETED,Suez
2818.7954582311445,2,DEPARTED,Suez
2818.7954582311445,2,ENROUTE,Singapore
2827.5167062752407,13,BERTHED,1
2827.5167062752407,13,SERVICE_STARTED,1
2835.566706275241,13,SERVICE_COMPLETED,Antwerp
2835.566706275241,13,DEPARTED,Antwerp
2835.566706275241,13,ENROUTE,Panama
2840.812094863833,11,BERTHED,1
2840.812094863833,11,SERVICE_STARTED,1
2841.677872421411,7,SERVICE_COMPLETED,Antwerp
2841.677872421411,7,DEPARTED,Antwerp
2841.677872421411,7,ENROUTE,Suez
2844.697601616338,14,SERVICE_COMPLETED,Suez
2844.697601616338,14,DEPARTED,Suez
2844.697601616338,14,ENROUTE,Singapore
2851.5954281971663,11,SERVICE_COMPLETED,Panama
2851.5954281971663,11,DEPARTED,Panama
2851.5954281971663,11,ENROUTE,Singapore
2860.659376932111,3,BERTHED,1
2860.659376932111,3,SERVICE_STARTED,1
2890.700187180515,20,BERTHED,1
2890.700187180515,20,SERVICE_STARTED,1
2907.3741040943287,21,BERTHED,1
2907.3741040943287,21,SERVICE_STARTED,1
2910.409376932111,3,SERVICE_COMPLETED,Singapore
2910.409376932111,3,DEPARTED,Singapore
2910.409376932111,3,ENROUTE,Shanghai
2915.579224874473,10,BERTHED,1
2915.579224874473,10,SERVICE_STARTED,1
2925.2241040943286,21,SERVICE_COMPLETED,Antwerp
2925.2241040943286,21,DEPARTED,Antwerp
2925.2241040943286,21,ENROUTE,Suez
2939.5937501313374,1,BERTHED,2
2939.5937501313374,1,SERVICE_STARTED,2
2947.2958915411396,10,SERVICE_COMPLETED,Panama
2947.2958915411396,10,DEPARTED,Panama
2947.2958915411396,10,ENROUTE,Shanghai
2962.186904433973,12,BERTHED,1
2962.186904433973,12,SERVICE_STARTED,1
2967.586904433973,12,SERVICE_COMPLETED,Shanghai
2967.586904433973,12,DEPARTED,Shanghai
2967.586904433973,12,ENROUTE,Panama
2977.557437427662,18,BERTHED,1
2977.557437427662,18,SERVICE_STARTED,1
2979.410416798004,1,SERVICE_COMPLETED,Suez
2979.410416798004,1,DEPARTED,Suez
2979.410416798004,1,ENROUTE,Antwerp
2990.7942166158386,9,BERTHED,1
2990.7942166158386,9,SERVICE_STARTED,1
2996.324104094329,22,BERTHED,1
2996.324104094329,22,SERVICE_STARTED,1
2998.0608832825055,9,SERVICE_COMPLETED,Suez
2998.0608832825055,9,DEPARTED,Suez
2998.0608832825055,9,ENROUTE,Singapore
2999.2501871805152,20,SERVICE_COMPLETED,Suez
2999.2501871805152,20,DEPARTED,Suez
2999.2501871805152,20,ENROUTE,Antwerp
3008.885751998368,8,BERTHED,1
3008.885751998368,8,SERVICE_STARTED,1
3011.85284533601,16,BERTHED,2
3011.85284533601,16,SERVICE_STARTED,2
