loop,cum_reward
2411,-127167.8635018934
2412,-127153.51377058763
2413,-127165.34700304718
2414,-127537.83399357696
2415,-127540.7013701882
2416,-127570.46374273798
2417,-127566.2464802459
2418,-127496.24398360208
2419,-127666.61640546791
2420,-127652.44361248917
2421,-127622.16583348371
2422,-127636.26583348372
2423,-127520.84720299538
2424,-127517.6257762037
2425,-127345.0778188186
2426,-127343.89448548526
2427,-127373.5778188186
2428,-127424.86089963603
2429,-127433.02483425882
2430,-127569.09477694047
2431,-127618.39030513544
2432,-127629.39070011984
2433,-128340.77538841765
2434,-128363.82879241754
2435,-128328.23356882775
2436,-128366.4696020831
2437,-128330.35790379431
2438,-128328.70582039264
2439,-128342.65582039264
2440,-128542.66817961352
2441,-128542.86482179516
2442,-128569.22823104939
2443,-128707.71156438273
2444,-128974.16156438271
2445,-128791.07201481421
2446,-128803.26383007556
2447,-128917.71252745038
2448,-128826.65032038686
2449,-129904.25032038687
2450,-129911.91032696978
2451,-129925.12699363646
2452,-129991.61587084112
2453,-130025.8997638142
2454,-130150.19458045797
2455,-130193.06124712464
2456,-130206.54458045798
2457,-130212.27462733633
2458,-130280.11516354044
2459,-130291.7401866312
2460,-130334.78937331002
2461,-130292.67829375976
2462,-130557.42829995729
2463,-130579.87659960646
2464,-130816.00993293979
2465,-130757.79542159894
2466,-130770.33425247495
2467,-131146.08900881762
2468,-131201.32234215096
2469,-131182.64159566045
2470,-131213.60695567436
2471,-131198.05712997945
2472,-131217.85712997944
2473,-131192.0927913968
2474,-131222.42862147352
2475,-131190.78902842195
2476,-131056.36810859237
2477,-131475.6681085924
2478,-131548.0271623595
2479,-131592.36049569285
2480,-131556.52296066575
2481,-132174.07296066574
2482,-132190.26702268273
2483,-132155.48467731444
2484,-132270.3532855468
2485,-132384.4705754986
2486,-132423.00087591185
2487,-132437.398403436
2488,-132489.3640563412
2489,-132516.12119354593
2490,-132526.948080723
2491,-132553.848080723
2492,-132615.998080723
2493,-132853.56519710628
2494,-132925.75391773376
2495,-132957.38767509404
2496,-133017.88767509404
2497,-133077.22100842738
2498,-133116.5960575979
2499,-133045.65479172827
2500,-132917.09460893433
2501,-132892.7950903319
2502,-132913.2654620585
2503,-132957.70659510797
2504,-132977.5905898274
2505,-132918.01568424152
2506,-132932.17868274785
2507,-133107.49668519932
2508,-133140.15992221638
2509,-133035.252768728
2510,-133053.59981643266
2511,-133208.01007929505
2512,-133090.40784958884
2513,-133081.4368293229
2514,-133125.47311082194
2515,-133067.57091353426
2516,-133077.59711897981
2517,-133102.4137856465
2518,-133165.19711897982
2519,-133263.73809965025
2520,-133310.73809965025
2521,-133272.54025895058
2522,-133317.4787810477
2523,-133293.43216975758
2524,-133298.7821697576
2525,-133356.74883642426
2526,-133402.77467411396
2527,-133437.5328217604
2528,-133602.12990878156
2529,-133767.7632421149
2530,-133622.67971829616
2531,-133687.4392374558
2532,-133705.87733378087
2533,-133719.67961868263
2534,-133645.16591904836
2535,-133668.4492523817
2536,-133595.6055723224
2537,-133624.45557232242
2538,-133536.1537855994
2539,-133502.14843499006
2540,-133595.56573456828
2541,-133613.8490679016
2542,-133716.09738970475
2543,-133950.27921978149
2544,-133989.9988460649
2545,-134064.5488460649
2546,-133883.77661861258
2547,-133870.63024888549
2548,-134002.7780744466
2549,-134025.25311908874
2550,-133985.06572219843
2551,-134393.44905553173
2552,-134500.4503169484
2553,-134891.78365028172
2554,-134908.13965291888
2555,-135119.78860241768
2556,-135121.7102037757
2557,-134967.32655441033
2558,-135002.2432716695
2559,-135008.95993833616
2560,-134939.55904872247
2561,-134981.2587584162
2562,-134942.28996490012
2563,-135033.1899649001
2564,-135048.73626443642
2565,-135099.2162121436
2566,-135087.61106851988
2567,-135066.03427061025
2568,-135084.9676039436
2569,-135221.22255543742
2570,-135228.33637553774
2571,-135203.85784908474
2572,-135288.11757939815
2573,-135348.48422965143
2574,-135291.19509328296
2575,-135316.6429401367
2576,-135554.4066987016
2577,-135424.2360301584
2578,-135438.55269682506
2579,-135588.45724444356
2580,-135555.36084884958
2581,-135648.2441821829
2582,-135776.48482237553
2583,-135940.9488892316
2584,-135971.8307794268
2585,-135960.82617165393
2586,-135946.50138775696
2587,-135904.4970394595
2588,-135916.88549690248
2589,-135996.0854969025
2590,-136025.26299178842
2591,-136241.620990531
2592,-136252.9543238643
2593,-136206.06323057832
2594,-136225.76323057833
2595,-136292.0649340053
2596,-136356.72551020168
2597,-136353.34217686835
2598,-136374.5770329763
2599,-136369.56634610007
2600,-136394.5996794334
2601,-136408.18987458618
2602,-136507.05654125282
2603,-136564.8402581433
2604,-136566.7618595013
2605,-136568.905664778
2606,-136583.85047058223
2607,-136583.95457526663
2608,-136575.62670309088
2609,-136577.5483044489
2610,-136838.5736763825
2611,-136790.01163599198
2612,-136804.89860586045
2613,-136905.16888101053
2614,-136935.56999082342
2615,-137207.62731167127
2616,-137218.35009416394
2617,-137220.27169552195
2618,-137601.70502885524
2619,-137691.9599635466
2620,-137709.4599635466
2621,-137707.38339192685
2622,-138042.527675982
2623,-138789.12860953689
2624,-138885.8197057236
2625,-139084.3141251346
2626,-139070.53611087607
2627,-139015.02832132948
2628,-139081.52832132945
2629,-139567.0949879961
2630,-139586.2949879961
2631,-139543.81185118604
2632,-139562.6547990615
2633,-139574.99698775588
2634,-139689.7380512215
2635,-139709.49704019746
2636,-139708.24704019746
2637,-139693.03512492817
2638,-140027.68249364098
2639,-140104.21439463296
2640,-140255.9143946329
2641,-140204.43812166734
2642,-140015.95565969954
2643,-139995.78983969992
2644,-139909.83498504892
2645,-140034.16009309498
2646,-140048.7000473488
2647,-140200.6833806821
2648,-140079.22927765327
2649,-139969.92072113717
2650,-140008.02502810163
2651,-140026.65836143497
2652,-139937.67508522535
2653,-139956.15111900357
2654,-139994.12369492475
2655,-139919.56372654188
2656,-139921.55328273252
2657,-139948.6032827325
2658,-139777.32771593446
2659,-139791.89172895154
2660,-139854.93851599752
2661,-140062.2647923692
2662,-141126.15952979485
2663,-141145.0371792318
2664,-141218.56742112382
2665,-141231.69617854472
2666,-141300.8081102141
2667,-141223.36348454683
2668,-141141.27183835715
2669,-141191.42183835714
2670,-141199.02601415725
2671,-141284.92601415724
2672,-141992.41028104542
2673,-142144.7602810454
2674,-142095.58922845862
2675,-142114.47256179195
2676,-142175.6225617919
2677,-142180.31282504692
2678,-142169.41906343322
2679,-142129.37047278875
2680,-142373.43834835314
2681,-142422.61874190017
2682,-142434.44947485108
2683,-142480.2328081844
2684,-142493.4425359154
2685,-142495.36413727343
2686,-142497.28573863144
2687,-142552.3276034349
2688,-142492.6933594788
2689,-142509.79518416204
2690,-142466.0682280023
2691,-142414.63208833427
2692,-142391.63252640457
2693,-142523.59219573485
2694,-142590.27343332258
2695,-142807.41679672
2696,-142807.6291913883
2697,-142823.27919138828
2698,-142884.3655067538
2699,-143359.57470113353
2700,-143343.20291852075
2701,-143381.6003337949
2702,-143309.82805751637
2703,-143343.59267682178
2704,-143313.45865992608
2705,-143718.62532659274
2706,-143793.8188054519
2707,-143889.38214193168
2708,-144009.69880859833
2709,-144076.41952710206
2710,-144146.08728199112
2711,-144494.47291872863
2712,-144731.39617216107
2713,-144596.2272959789
2714,-144384.32767052855
2715,-144386.24927188657
2716,-144303.91470582286
2717,-144289.93759502764
2718,-144281.48703009842
2719,-144299.263297247
2720,-144301.18489860502
2721,-144456.734898605
2722,-144458.65649996302
2723,-144470.73264335282
2724,-144593.56471704872
2725,-144744.7029850734
2726,-144758.03631840675
2727,-144759.95791976477
2728,-144832.4628101745
2729,-144769.79564505754
2730,-144806.22978508714
2731,-145314.19645175376
2732,-145373.6058690767
2733,-145351.35399536314
2734,-145379.70517108002
2735,-145335.08329942255
2736,-145389.74691903632
2737,-145477.9802523696
2738,-145518.76358570292
2739,-145528.21397760854
2740,-145474.24427391193
2741,-145547.41940467432
2742,-145576.986071341
2743,-145677.04430329363
2744,-145671.88876298303
2745,-145738.77209631636
